Identity,Variant_size
23578,3.0
23579,4.0
23580,4.0
23581,3.0
23582,4.0
23583,3.0
23584,3.0
23585,4.0
23586,4.0
23587,5.0
23588,3.0
23589,3.0
23590,3.0
23591,4.0
23592,3.0
23593,3.0
23594,3.0
23595,3.0
23596,5.0
23597,5.0
23598,5.0
23599,5.0
23600,5.0
23601,5.0
23602,5.0
23603,5.0
23604,5.0
23605,5.0
23606,5.0
23607,5.0
23608,5.0
23609,5.0
23610,5.0
23611,5.0
23612,5.0
23613,5.0
23614,5.0
23615,5.0
23616,5.0
23617,5.0
23618,5.0
23619,5.0
23620,5.0
23621,5.0
23622,5.0
23623,5.0
23624,5.0
23625,5.0
23626,5.0
23627,5.0
23628,5.0
23629,5.0
23630,5.0
23631,5.0
23632,5.0
23633,5.0
23634,5.0
23635,5.0
23636,5.0
23637,5.0
23638,5.0
23639,5.0
23640,5.0
23641,5.0
23642,5.0
23643,5.0
23644,5.0
23645,5.0
23646,5.0
23647,5.0
23648,5.0
23649,5.0
23650,5.0
23651,5.0
23652,5.0
23653,5.0
23654,5.0
23655,5.0
23656,5.0
23657,5.0
23658,5.0
23659,5.0
23660,3.0
23661,3.0
23662,4.0
23663,4.0
23664,3.0
23665,4.0
23666,3.0
23667,3.0
23668,3.0
23669,3.0
23670,4.0
23671,4.0
23672,5.0
23673,5.0
23674,4.0
23675,4.0
23676,4.0
23677,5.0
23678,3.0
23679,5.0
23680,5.0
23681,5.0
23682,5.0
23683,5.0
23684,5.0
23685,5.0
23686,5.0
23687,5.0
23688,5.0
23689,5.0
23690,5.0
23691,5.0
23692,5.0
23693,5.0
23694,5.0
23695,5.0
23696,5.0
23697,5.0
23698,5.0
23699,5.0
23700,5.0
23701,5.0
23702,5.0
23703,5.0
23704,5.0
23705,5.0
23706,5.0
23707,5.0
23708,5.0
23709,5.0
23710,5.0
23711,5.0
23712,5.0
23713,5.0
23714,5.0
23715,5.0
23716,5.0
23717,5.0
23718,5.0
23719,5.0
23720,3.0
23721,4.0
23722,4.0
23723,3.0
23724,4.0
23725,3.0
23726,3.0
23727,3.0
23728,3.0
23729,3.0
23730,4.0
23731,5.0
23732,3.0
23733,4.0
23734,4.0
23735,4.0
23736,4.0
23737,3.0
23738,3.0
23739,3.0
23740,3.0
23741,3.0
23742,3.0
23743,3.0
23744,3.0
23745,3.0
23746,3.0
23747,5.0
23748,5.0
23749,5.0
23750,5.0
23751,5.0
23752,5.0
23753,5.0
23754,5.0
23755,5.0
23756,5.0
23757,5.0
23758,5.0
23759,5.0
23760,5.0
23761,5.0
23762,5.0
23763,5.0
23764,5.0
23765,5.0
23766,5.0
23767,5.0
23768,5.0
23769,5.0
23770,5.0
23771,5.0
23772,5.0
23773,5.0
23774,5.0
23775,5.0
23776,5.0
23777,5.0
23778,5.0
23779,5.0
23780,5.0
23781,5.0
23782,5.0
23783,5.0
23784,5.0
23785,5.0
23786,5.0
23787,5.0
23788,5.0
23789,5.0
23790,5.0
23791,5.0
23792,5.0
23793,5.0
23794,5.0
23795,5.0
23796,5.0
23797,5.0
23798,5.0
23799,5.0
23800,5.0
23801,5.0
23802,5.0
23803,5.0
23804,5.0
23805,5.0
23806,5.0
23807,5.0
23808,5.0
23809,5.0
23810,5.0
23811,5.0
23812,5.0
23813,5.0
23814,4.0
23815,3.0
23816,4.0
23817,4.0
23818,4.0
23819,3.0
23820,3.0
23821,5.0
23822,5.0
23823,5.0
23824,5.0
23825,5.0
23826,5.0
23827,3.0
23828,4.0
23829,4.0
23830,4.0
23831,4.0
23832,4.0
23833,4.0
23834,5.0
23835,4.0
23836,3.0
23837,3.0
23838,3.0
23839,3.0
23840,3.0
23841,3.0
23842,3.0
23843,3.0
23844,3.0
23845,5.0
23846,5.0
23847,5.0
23848,5.0
23849,5.0
23850,5.0
23851,5.0
23852,5.0
23853,5.0
23854,5.0
23855,5.0
23856,5.0
23857,5.0
23858,5.0
23859,5.0
23860,5.0
23861,5.0
23862,5.0
23863,5.0
23864,5.0
23865,5.0
23866,5.0
23867,5.0
23868,5.0
23869,5.0
23870,5.0
23871,5.0
23872,5.0
23873,5.0
23874,5.0
23875,5.0
23876,5.0
23877,5.0
23878,5.0
23879,5.0
23880,5.0
23881,5.0
23882,5.0
23883,5.0
23884,5.0
23885,5.0
23886,5.0
23887,5.0
23888,5.0
23889,5.0
23890,5.0
23891,5.0
23892,5.0
23893,5.0
23894,5.0
23895,5.0
23896,5.0
23897,5.0
23898,5.0
23899,5.0
23900,5.0
23901,5.0
23902,5.0
23903,5.0
23904,5.0
23905,5.0
23906,5.0
23907,5.0
23908,4.0
23909,3.0
23910,3.0
23911,3.0
23912,4.0
23913,3.0
23914,3.0
23915,3.0
23916,4.0
23917,5.0
23918,4.0
23919,5.0
23920,5.0
23921,5.0
23922,5.0
23923,5.0
23924,5.0
23925,4.0
23926,3.0
23927,3.0
23928,3.0
23929,4.0
23930,5.0
23931,3.0
23932,3.0
23933,3.0
23934,3.0
23935,3.0
23936,3.0
23937,5.0
23938,5.0
23939,5.0
23940,5.0
23941,5.0
23942,5.0
23943,5.0
23944,5.0
23945,5.0
23946,5.0
23947,5.0
23948,5.0
23949,5.0
23950,5.0
23951,5.0
23952,5.0
23953,5.0
23954,5.0
23955,5.0
23956,5.0
23957,5.0
23958,5.0
23959,5.0
23960,5.0
23961,5.0
23962,5.0
23963,5.0
23964,5.0
23965,5.0
23966,5.0
23967,5.0
23968,5.0
23969,5.0
23970,5.0
23971,5.0
23972,5.0
23973,5.0
23974,5.0
23975,5.0
23976,5.0
23977,5.0
23978,5.0
23979,5.0
23980,5.0
23981,5.0
23982,3.0
23983,3.0
23984,5.0
23985,5.0
23986,4.0
23987,3.0
23988,3.0
23989,3.0
23990,3.0
23991,3.0
23992,4.0
23993,5.0
23994,5.0
23995,5.0
23996,5.0
23997,5.0
23998,5.0
23999,4.0
24000,4.0
24001,3.0
24002,4.0
24003,4.0
24004,3.0
24005,3.0
24006,3.0
24007,4.0
24008,5.0
24009,3.0
24010,3.0
24011,3.0
24012,3.0
24013,3.0
24014,3.0
24015,5.0
24016,5.0
24017,5.0
24018,5.0
24019,5.0
24020,5.0
24021,5.0
24022,5.0
24023,5.0
24024,5.0
24025,5.0
24026,5.0
24027,5.0
24028,5.0
24029,5.0
24030,5.0
24031,5.0
24032,5.0
24033,5.0
24034,5.0
24035,5.0
24036,5.0
24037,5.0
24038,5.0
24039,5.0
24040,5.0
24041,5.0
24042,5.0
24043,5.0
24044,5.0
24045,5.0
24046,5.0
24047,5.0
24048,5.0
24049,5.0
24050,5.0
24051,5.0
24052,5.0
24053,5.0
24054,5.0
24055,5.0
24056,5.0
24057,5.0
24058,5.0
24059,5.0
24060,5.0
24061,5.0
24062,5.0
24063,5.0
24064,5.0
24065,5.0
24066,5.0
24067,5.0
24068,5.0
24069,5.0
24070,5.0
24071,5.0
24072,5.0
24073,5.0
24074,5.0
24075,5.0
24076,5.0
24077,5.0
24078,5.0
24079,3.0
24080,4.0
24081,4.0
24082,3.0
24083,3.0
24084,3.0
24085,3.0
24086,5.0
24087,5.0
24088,4.0
24089,5.0
24090,5.0
24091,5.0
24092,6.0
24093,5.0
24094,5.0
24095,5.0
24096,3.0
24097,4.0
24098,4.0
24099,3.0
24100,4.0
24101,5.0
24102,3.0
24103,3.0
24104,3.0
24105,3.0
24106,3.0
24107,3.0
24108,5.0
24109,5.0
24110,5.0
24111,5.0
24112,5.0
24113,5.0
24114,5.0
24115,5.0
24116,5.0
24117,5.0
24118,5.0
24119,5.0
24120,5.0
24121,5.0
24122,5.0
24123,5.0
24124,5.0
24125,5.0
24126,5.0
24127,5.0
24128,5.0
24129,5.0
24130,5.0
24131,5.0
24132,5.0
24133,5.0
24134,5.0
24135,5.0
24136,5.0
24137,5.0
24138,5.0
24139,5.0
24140,5.0
24141,5.0
24142,5.0
24143,5.0
24144,5.0
24145,5.0
24146,5.0
24147,5.0
24148,5.0
24149,5.0
24150,5.0
24151,5.0
24152,5.0
24153,5.0
24154,5.0
24155,5.0
24156,5.0
24157,5.0
24158,5.0
24159,5.0
24160,5.0
24161,5.0
24162,5.0
24163,5.0
24164,5.0
24165,5.0
24166,5.0
24167,5.0
24168,5.0
24169,5.0
24170,5.0
24171,5.0
24172,3.0
24173,4.0
24174,4.0
24175,3.0
24176,3.0
24177,3.0
24178,5.0
24179,5.0
24180,6.0
24181,5.0
24182,5.0
24183,3.0
24184,4.0
24185,5.0
24186,3.0
24187,3.0
24188,4.0
24189,5.0
24190,5.0
24191,5.0
24192,5.0
24193,5.0
24194,5.0
24195,5.0
24196,5.0
24197,5.0
24198,5.0
24199,5.0
24200,5.0
24201,5.0
24202,5.0
24203,5.0
24204,5.0
24205,5.0
24206,5.0
24207,5.0
24208,5.0
24209,5.0
24210,5.0
24211,5.0
24212,5.0
24213,5.0
24214,5.0
24215,5.0
24216,5.0
24217,5.0
24218,5.0
24219,5.0
24220,5.0
24221,5.0
24222,5.0
24223,5.0
24224,5.0
24225,5.0
24226,5.0
24227,5.0
24228,5.0
24229,5.0
24230,5.0
24231,5.0
24232,5.0
24233,5.0
24234,5.0
24235,5.0
24236,5.0
24237,5.0
24238,5.0
24239,5.0
24240,5.0
24241,5.0
24242,5.0
24243,5.0
24244,5.0
24245,5.0
24246,5.0
24247,5.0
24248,3.0
24249,3.0
24250,3.0
24251,4.0
24252,4.0
24253,4.0
24254,4.0
24255,4.0
24256,5.0
24257,4.0
24258,3.0
24259,5.0
24260,6.0
24261,4.0
24262,3.0
24263,3.0
24264,4.0
24265,3.0
24266,4.0
24267,5.0
24268,3.0
24269,3.0
24270,3.0
24271,3.0
24272,5.0
24273,5.0
24274,5.0
24275,5.0
24276,5.0
24277,5.0
24278,5.0
24279,5.0
24280,5.0
24281,5.0
24282,5.0
24283,5.0
24284,5.0
24285,5.0
24286,5.0
24287,5.0
24288,5.0
24289,5.0
24290,5.0
24291,5.0
24292,5.0
24293,5.0
24294,5.0
24295,5.0
24296,5.0
24297,5.0
24298,5.0
24299,5.0
24300,5.0
24301,5.0
24302,5.0
24303,5.0
24304,5.0
24305,5.0
24306,5.0
24307,5.0
24308,5.0
24309,5.0
24310,5.0
24311,5.0
24312,5.0
24313,5.0
24314,5.0
24315,5.0
24316,5.0
24317,5.0
24318,5.0
24319,5.0
24320,5.0
24321,5.0
24322,5.0
24323,5.0
24324,5.0
24325,5.0
24326,5.0
24327,5.0
24328,5.0
24329,5.0
24330,5.0
24331,5.0
24332,5.0
24333,5.0
24334,5.0
24335,5.0
24336,5.0
24337,5.0
24338,5.0
24339,5.0
24340,5.0
24341,5.0
24342,5.0
24343,5.0
24344,5.0
24345,5.0
24346,5.0
24347,4.0
24348,4.0
24349,4.0
24350,4.0
24351,3.0
24352,3.0
24353,5.0
24354,5.0
24355,5.0
24356,4.0
24357,4.0
24358,4.0
24359,4.0
24360,3.0
24361,3.0
24362,3.0
24363,3.0
24364,3.0
24365,3.0
24366,3.0
24367,3.0
24368,3.0
24369,5.0
24370,5.0
24371,5.0
24372,5.0
24373,5.0
24374,5.0
24375,5.0
24376,5.0
24377,5.0
24378,5.0
24379,5.0
24380,5.0
24381,5.0
24382,5.0
24383,5.0
24384,5.0
24385,5.0
24386,5.0
24387,5.0
24388,5.0
24389,5.0
24390,5.0
24391,5.0
24392,5.0
24393,5.0
24394,5.0
24395,5.0
24396,5.0
24397,5.0
24398,5.0
24399,5.0
24400,5.0
24401,5.0
24402,5.0
24403,5.0
24404,5.0
24405,5.0
24406,5.0
24407,5.0
24408,5.0
24409,5.0
24410,5.0
24411,5.0
24412,5.0
24413,5.0
24414,5.0
24415,5.0
24416,5.0
24417,5.0
24418,5.0
24419,5.0
24420,5.0
24421,5.0
24422,5.0
24423,5.0
24424,5.0
24425,5.0
24426,5.0
24427,5.0
24428,5.0
24429,5.0
24430,5.0
24431,5.0
24432,5.0
24433,5.0
24434,5.0
24435,5.0
24436,5.0
24437,5.0
24438,5.0
24439,5.0
24440,5.0
24441,5.0
24442,5.0
24443,5.0
24444,5.0
24445,4.0
24446,3.0
24447,4.0
24448,4.0
24449,4.0
24450,4.0
24451,3.0
24452,3.0
24453,5.0
24454,5.0
24455,5.0
24456,5.0
24457,4.0
24458,4.0
24459,4.0
24460,3.0
24461,5.0
24462,3.0
24463,3.0
24464,3.0
24465,3.0
24466,3.0
24467,5.0
24468,5.0
24469,5.0
24470,5.0
24471,5.0
24472,5.0
24473,5.0
24474,5.0
24475,5.0
24476,5.0
24477,5.0
24478,5.0
24479,5.0
24480,5.0
24481,5.0
24482,5.0
24483,5.0
24484,5.0
24485,5.0
24486,5.0
24487,5.0
24488,5.0
24489,5.0
24490,5.0
24491,5.0
24492,5.0
24493,5.0
24494,5.0
24495,5.0
24496,5.0
24497,5.0
24498,6.0
24499,5.0
24500,5.0
24501,5.0
24502,5.0
24503,5.0
24504,5.0
24505,5.0
24506,5.0
24507,5.0
24508,5.0
24509,5.0
24510,5.0
24511,5.0
24512,5.0
24513,5.0
24514,5.0
24515,5.0
24516,5.0
24517,5.0
24518,5.0
24519,5.0
24520,5.0
24521,5.0
24522,5.0
24523,5.0
24524,5.0
24525,5.0
24526,5.0
24527,5.0
24528,5.0
24529,5.0
24530,5.0
24531,5.0
24532,5.0
24533,4.0
24534,3.0
24535,4.0
24536,4.0
24537,4.0
24538,4.0
24539,4.0
24540,4.0
24541,4.0
24542,5.0
24543,5.0
24544,4.0
24545,4.0
24546,3.0
24547,4.0
24548,3.0
24549,4.0
24550,5.0
24551,3.0
24552,5.0
24553,5.0
24554,5.0
24555,5.0
24556,5.0
24557,5.0
24558,5.0
24559,5.0
24560,5.0
24561,5.0
24562,5.0
24563,5.0
24564,5.0
24565,5.0
24566,5.0
24567,5.0
24568,5.0
24569,5.0
24570,5.0
24571,5.0
24572,5.0
24573,5.0
24574,5.0
24575,5.0
24576,5.0
24577,5.0
24578,5.0
24579,5.0
24580,5.0
24581,5.0
24582,5.0
24583,5.0
24584,5.0
24585,5.0
24586,5.0
24587,5.0
24588,5.0
24589,5.0
24590,5.0
24591,5.0
24592,5.0
24593,5.0
24594,5.0
24595,5.0
24596,5.0
24597,5.0
24598,5.0
24599,5.0
24600,5.0
24601,5.0
24602,5.0
24603,5.0
24604,5.0
24605,5.0
24606,5.0
24607,5.0
24608,5.0
24609,5.0
24610,5.0
24611,5.0
24612,5.0
24613,5.0
24614,5.0
24615,5.0
24616,5.0
24617,5.0
24618,5.0
24619,5.0
24620,5.0
24621,5.0
24622,5.0
24623,5.0
24624,5.0
24625,5.0
24626,3.0
24627,4.0
24628,4.0
24629,4.0
24630,5.0
24631,5.0
24632,6.0
24633,5.0
24634,5.0
24635,5.0
24636,5.0
24637,5.0
24638,5.0
24639,5.0
24640,4.0
24641,3.0
24642,4.0
24643,4.0
24644,5.0
24645,3.0
24646,3.0
24647,4.0
24648,5.0
24649,3.0
24650,3.0
24651,3.0
24652,5.0
24653,5.0
24654,5.0
24655,5.0
24656,5.0
24657,5.0
24658,5.0
24659,5.0
24660,5.0
24661,5.0
24662,5.0
24663,5.0
24664,5.0
24665,6.0
24666,5.0
24667,5.0
24668,5.0
24669,5.0
24670,5.0
24671,5.0
24672,5.0
24673,5.0
24674,5.0
24675,5.0
24676,5.0
24677,5.0
24678,5.0
24679,5.0
24680,5.0
24681,5.0
24682,5.0
24683,5.0
24684,5.0
24685,5.0
24686,5.0
24687,5.0
24688,5.0
24689,5.0
24690,5.0
24691,5.0
24692,5.0
24693,5.0
24694,5.0
24695,4.0
24696,5.0
24697,4.0
24698,4.0
24699,3.0
24700,3.0
24701,3.0
24702,5.0
24703,5.0
24704,5.0
24705,5.0
24706,5.0
24707,5.0
24708,5.0
24709,5.0
24710,5.0
24711,4.0
24712,4.0
24713,4.0
24714,4.0
24715,4.0
24716,4.0
24717,4.0
24718,5.0
24719,5.0
24720,5.0
24721,5.0
24722,5.0
24723,5.0
24724,5.0
24725,5.0
24726,5.0
24727,5.0
24728,5.0
24729,5.0
24730,5.0
24731,5.0
24732,5.0
24733,5.0
24734,5.0
24735,5.0
24736,5.0
24737,5.0
24738,5.0
24739,5.0
24740,5.0
24741,5.0
24742,5.0
24743,5.0
24744,5.0
24745,5.0
24746,5.0
24747,5.0
24748,5.0
24749,5.0
24750,5.0
24751,5.0
24752,5.0
24753,5.0
24754,5.0
24755,5.0
24756,5.0
24757,5.0
24758,5.0
24759,5.0
24760,5.0
24761,5.0
24762,5.0
24763,5.0
24764,5.0
24765,5.0
24766,5.0
24767,5.0
24768,5.0
24769,5.0
24770,5.0
24771,5.0
24772,5.0
24773,5.0
24774,5.0
24775,5.0
24776,5.0
24777,5.0
24778,5.0
24779,5.0
24780,4.0
24781,6.0
24782,5.0
24783,5.0
24784,6.0
24785,5.0
24786,5.0
24787,5.0
24788,5.0
24789,5.0
24790,4.0
24791,4.0
24792,4.0
24793,3.0
24794,5.0
24795,5.0
24796,5.0
24797,5.0
24798,5.0
24799,5.0
24800,5.0
24801,5.0
24802,5.0
24803,5.0
24804,5.0
24805,5.0
24806,5.0
24807,5.0
24808,5.0
24809,5.0
24810,5.0
24811,5.0
24812,5.0
24813,5.0
24814,5.0
24815,5.0
24816,5.0
24817,5.0
24818,5.0
24819,5.0
24820,5.0
24821,5.0
24822,5.0
24823,5.0
24824,5.0
24825,5.0
24826,5.0
24827,5.0
24828,5.0
24829,5.0
24830,5.0
24831,5.0
24832,5.0
24833,5.0
24834,5.0
24835,5.0
24836,5.0
24837,5.0
24838,5.0
24839,5.0
24840,5.0
24841,5.0
24842,5.0
24843,5.0
24844,5.0
24845,5.0
24846,5.0
24847,5.0
24848,5.0
24849,5.0
24850,5.0
24851,5.0
24852,5.0
24853,5.0
24854,5.0
24855,5.0
24856,5.0
24857,5.0
24858,5.0
24859,5.0
24860,5.0
24861,5.0
24862,5.0
24863,4.0
24864,4.0
24865,3.0
24866,4.0
24867,5.0
24868,4.0
24869,4.0
24870,4.0
24871,4.0
24872,5.0
24873,5.0
24874,5.0
24875,5.0
24876,5.0
24877,5.0
24878,5.0
24879,5.0
24880,5.0
24881,5.0
24882,4.0
24883,5.0
24884,3.0
24885,5.0
24886,5.0
24887,5.0
24888,5.0
24889,5.0
24890,5.0
24891,5.0
24892,5.0
24893,5.0
24894,5.0
24895,5.0
24896,5.0
24897,5.0
24898,5.0
24899,5.0
24900,5.0
24901,5.0
24902,5.0
24903,5.0
24904,5.0
24905,5.0
24906,5.0
24907,5.0
24908,5.0
24909,5.0
24910,5.0
24911,5.0
24912,5.0
24913,5.0
24914,5.0
24915,5.0
24916,5.0
24917,5.0
24918,5.0
24919,5.0
24920,5.0
24921,5.0
24922,5.0
24923,5.0
24924,5.0
24925,5.0
24926,5.0
24927,5.0
24928,5.0
24929,5.0
24930,4.0
24931,3.0
24932,4.0
24933,5.0
24934,4.0
24935,3.0
24936,3.0
24937,5.0
24938,4.0
24939,5.0
24940,5.0
24941,5.0
24942,5.0
24943,5.0
24944,5.0
24945,5.0
24946,5.0
24947,5.0
24948,5.0
24949,5.0
24950,5.0
24951,5.0
24952,5.0
24953,3.0
24954,4.0
24955,6.0
24956,5.0
24957,3.0
24958,5.0
24959,5.0
24960,5.0
24961,5.0
24962,5.0
24963,5.0
24964,5.0
24965,5.0
24966,5.0
24967,5.0
24968,5.0
24969,5.0
24970,5.0
24971,5.0
24972,5.0
24973,5.0
24974,5.0
24975,5.0
24976,5.0
24977,5.0
24978,5.0
24979,5.0
24980,5.0
24981,5.0
24982,5.0
24983,5.0
24984,5.0
24985,5.0
24986,5.0
24987,5.0
24988,5.0
24989,5.0
24990,5.0
24991,5.0
24992,5.0
24993,5.0
24994,5.0
24995,5.0
24996,5.0
24997,5.0
24998,5.0
24999,5.0
25000,5.0
25001,5.0
25002,5.0
25003,5.0
25004,5.0
25005,5.0
25006,5.0
25007,5.0
25008,5.0
25009,5.0
25010,5.0
25011,5.0
25012,5.0
25013,5.0
25014,5.0
25015,5.0
25016,5.0
25017,5.0
25018,5.0
25019,5.0
25020,3.0
25021,4.0
25022,5.0
25023,5.0
25024,4.0
25025,3.0
25026,4.0
25027,5.0
25028,5.0
25029,5.0
25030,5.0
25031,5.0
25032,5.0
25033,5.0
25034,5.0
25035,5.0
25036,5.0
25037,5.0
25038,5.0
25039,4.0
25040,3.0
25041,4.0
25042,4.0
25043,4.0
25044,3.0
25045,4.0
25046,5.0
25047,5.0
25048,5.0
25049,5.0
25050,5.0
25051,5.0
25052,5.0
25053,5.0
25054,5.0
25055,5.0
25056,5.0
25057,5.0
25058,5.0
25059,5.0
25060,5.0
25061,5.0
25062,5.0
25063,5.0
25064,5.0
25065,5.0
25066,5.0
25067,5.0
25068,5.0
25069,5.0
25070,5.0
25071,5.0
25072,5.0
25073,5.0
25074,5.0
25075,5.0
25076,5.0
25077,5.0
25078,5.0
25079,5.0
25080,5.0
25081,5.0
25082,5.0
25083,5.0
25084,5.0
25085,5.0
25086,5.0
25087,5.0
25088,5.0
25089,5.0
25090,5.0
25091,5.0
25092,5.0
25093,5.0
25094,5.0
25095,5.0
25096,5.0
25097,5.0
25098,5.0
25099,5.0
25100,5.0
25101,5.0
25102,5.0
25103,5.0
25104,5.0
25105,5.0
25106,5.0
25107,5.0
25108,5.0
25109,5.0
25110,5.0
25111,5.0
25112,5.0
25113,5.0
25114,5.0
25115,5.0
25116,5.0
25117,5.0
25118,5.0
25119,4.0
25120,3.0
25121,5.0
25122,4.0
25123,4.0
25124,3.0
25125,5.0
25126,5.0
25127,5.0
25128,5.0
25129,6.0
25130,5.0
25131,5.0
25132,5.0
25133,5.0
25134,5.0
25135,5.0
25136,5.0
25137,5.0
25138,5.0
25139,3.0
25140,3.0
25141,5.0
25142,3.0
25143,4.0
25144,5.0
25145,5.0
25146,5.0
25147,5.0
25148,5.0
25149,5.0
25150,5.0
25151,5.0
25152,5.0
25153,5.0
25154,5.0
25155,5.0
25156,5.0
25157,5.0
25158,5.0
25159,5.0
25160,5.0
25161,5.0
25162,5.0
25163,5.0
25164,5.0
25165,5.0
25166,5.0
25167,5.0
25168,5.0
25169,5.0
25170,5.0
25171,5.0
25172,5.0
25173,5.0
25174,5.0
25175,5.0
25176,5.0
25177,5.0
25178,5.0
25179,5.0
25180,5.0
25181,5.0
25182,5.0
25183,5.0
25184,5.0
25185,5.0
25186,5.0
25187,5.0
25188,5.0
25189,5.0
25190,5.0
25191,4.0
25192,4.0
25193,4.0
25194,4.0
25195,6.0
25196,5.0
25197,5.0
25198,5.0
25199,5.0
25200,5.0
25201,5.0
25202,5.0
25203,5.0
25204,5.0
25205,5.0
25206,5.0
25207,5.0
25208,5.0
25209,4.0
25210,5.0
25211,5.0
25212,5.0
25213,5.0
25214,5.0
25215,5.0
25216,5.0
25217,5.0
25218,5.0
25219,5.0
25220,5.0
25221,5.0
25222,5.0
25223,5.0
25224,5.0
25225,5.0
25226,5.0
25227,5.0
25228,5.0
25229,5.0
25230,5.0
25231,5.0
25232,5.0
25233,5.0
25234,5.0
25235,5.0
25236,5.0
25237,5.0
25238,5.0
25239,5.0
25240,5.0
25241,5.0
25242,5.0
25243,5.0
25244,5.0
25245,5.0
25246,5.0
25247,5.0
25248,5.0
25249,5.0
25250,5.0
25251,5.0
25252,5.0
25253,5.0
25254,5.0
25255,5.0
25256,5.0
25257,5.0
25258,5.0
25259,5.0
25260,5.0
25261,5.0
25262,5.0
25263,5.0
25264,5.0
25265,5.0
25266,5.0
25267,6.0
25268,5.0
25269,5.0
25270,5.0
25271,5.0
25272,5.0
25273,5.0
25274,5.0
25275,5.0
25276,5.0
25277,5.0
25278,5.0
25279,5.0
25280,5.0
25281,5.0
25282,5.0
25283,5.0
25284,5.0
25285,5.0
25286,5.0
25287,5.0
25288,5.0
25289,5.0
25290,5.0
25291,5.0
25292,5.0
25293,5.0
25294,5.0
25295,5.0
25296,5.0
25297,5.0
25298,6.0
25299,5.0
25300,5.0
25301,5.0
25302,5.0
25303,5.0
25304,5.0
25305,4.0
25306,3.0
25307,5.0
25308,4.0
25309,5.0
25310,3.0
25311,4.0
25312,4.0
25313,5.0
25314,5.0
25315,5.0
25316,5.0
25317,5.0
25318,5.0
25319,5.0
25320,5.0
25321,5.0
25322,5.0
25323,5.0
25324,5.0
25325,5.0
25326,5.0
25327,5.0
25328,5.0
25329,5.0
25330,5.0
25331,5.0
25332,5.0
25333,5.0
25334,5.0
25335,5.0
25336,5.0
25337,5.0
25338,5.0
25339,5.0
25340,5.0
25341,5.0
25342,5.0
25343,5.0
25344,5.0
25345,5.0
25346,5.0
25347,5.0
25348,5.0
25349,5.0
25350,5.0
25351,5.0
25352,5.0
25353,5.0
25354,5.0
25355,5.0
25356,5.0
25357,5.0
25358,5.0
25359,5.0
25360,5.0
25361,5.0
25362,5.0
25363,5.0
25364,5.0
25365,5.0
25366,5.0
25367,5.0
25368,5.0
25369,5.0
25370,4.0
25371,3.0
25372,4.0
25373,4.0
25374,4.0
25375,4.0
25376,4.0
25377,3.0
25378,4.0
25379,5.0
25380,5.0
25381,5.0
25382,5.0
25383,5.0
25384,5.0
25385,4.0
25386,4.0
25387,4.0
25388,3.0
25389,3.0
25390,4.0
25391,5.0
25392,5.0
25393,5.0
25394,5.0
25395,5.0
25396,5.0
25397,5.0
25398,5.0
25399,5.0
25400,5.0
25401,5.0
25402,5.0
25403,5.0
25404,5.0
25405,5.0
25406,5.0
25407,5.0
25408,5.0
25409,5.0
25410,5.0
25411,5.0
25412,5.0
25413,5.0
25414,5.0
25415,5.0
25416,5.0
25417,5.0
25418,5.0
25419,5.0
25420,5.0
25421,5.0
25422,5.0
25423,5.0
25424,5.0
25425,5.0
25426,5.0
25427,5.0
25428,5.0
25429,5.0
25430,5.0
25431,5.0
25432,5.0
25433,5.0
25434,5.0
25435,5.0
25436,5.0
25437,5.0
25438,5.0
25439,5.0
25440,5.0
25441,5.0
25442,5.0
25443,5.0
25444,5.0
25445,5.0
25446,5.0
25447,5.0
25448,5.0
25449,5.0
25450,5.0
25451,5.0
25452,5.0
25453,5.0
25454,5.0
25455,5.0
25456,5.0
25457,5.0
25458,5.0
25459,5.0
25460,5.0
25461,5.0
25462,5.0
25463,5.0
25464,5.0
25465,5.0
25466,5.0
25467,6.0
25468,6.0
25469,5.0
25470,5.0
25471,5.0
25472,5.0
25473,5.0
25474,5.0
25475,5.0
25476,5.0
25477,5.0
25478,5.0
25479,5.0
25480,5.0
25481,5.0
25482,5.0
25483,5.0
25484,5.0
25485,5.0
25486,4.0
25487,3.0
25488,5.0
25489,5.0
25490,5.0
25491,5.0
25492,5.0
25493,5.0
25494,5.0
25495,5.0
25496,5.0
25497,5.0
25498,3.0
25499,4.0
25500,4.0
25501,5.0
25502,5.0
25503,5.0
25504,5.0
25505,5.0
25506,5.0
25507,5.0
25508,5.0
25509,5.0
25510,5.0
25511,5.0
25512,5.0
25513,5.0
25514,5.0
25515,5.0
25516,5.0
25517,5.0
25518,5.0
25519,5.0
25520,5.0
25521,5.0
25522,5.0
25523,5.0
25524,5.0
25525,5.0
25526,5.0
25527,5.0
25528,5.0
25529,5.0
25530,5.0
25531,5.0
25532,5.0
25533,5.0
25534,5.0
25535,5.0
25536,5.0
25537,5.0
25538,5.0
25539,5.0
25540,5.0
25541,5.0
25542,5.0
25543,5.0
25544,5.0
25545,5.0
25546,5.0
25547,5.0
25548,5.0
25549,5.0
25550,5.0
25551,5.0
25552,5.0
25553,5.0
25554,5.0
25555,5.0
25556,5.0
25557,5.0
25558,5.0
25559,5.0
25560,5.0
25561,5.0
25562,5.0
25563,5.0
25564,5.0
25565,5.0
25566,5.0
25567,5.0
25568,5.0
25569,5.0
25570,5.0
25571,5.0
25572,5.0
25573,5.0
25574,5.0
25575,5.0
